Art17_FLAaggloID,ReportNetEnvelopeFileId,flarepCode,aggCode,aggName,flaggComments,flaggEUFund,flaggEUFundName,flaggExpecDateCompletion,flaggExpecDateStart,flaggExpecDateStartWork,flaggExpLoad,flaggExpLoadColl,flaggExpLoadIAS,flaggInv,flaggLoan,flaggLoanName,flaggMeasures,flaggOtherFund,flaggOtherFundName,flaggReasons,flaggStatus
1403,26865,RO05,ROAG_159623,Tulcea,,9,185,20161231,20111231,20121231,100000,100,0,9,0,,Extension and rehabilitation of sewerage network = 29.8 km,0,,wastewater collection and treatment rates (% l.e.) lower than the rates of compliance,NC
1404,26865,RO05,ROAG_60491,Mangalia   ,,2,185,20161231,20101231,20111231,85125,100,0,2,0,,Extension and rehabilitation of sewerage network = 12.255 kilometers; New wastewater pumping station = 1 pc.,0,,Extend the deadline for execution of works provided,NC
1405,26865,RO05,ROAG_60856,Medgidia  ,,6,185,20161231,20111231,20121231,58522,100,0,6,0,,Extension of sewerage network = 20.825 kilometers; Main sewer rehabilitation = 8.46 km; new wastewater pumping stations = 4 pieces,0,,wastewater collection and treatment rates (% l.e.) lower than the rates of compliance,NC
1406,26865,RO05,ROAG_60516,Nãvodari ,,6,185,20161231,20111231,20121231,50866,100,0,6,0,,Extension of sewerage network = 25.63 km; Main sewer rehabilitation = 3 km; new wastewater pumping stations (Mamaia Sat) = 3 pcs. Agglomeration connected to ROWPI SC Rompetrol Rafinare SA.,0,,wastewater collection and treatment rates (% l.e.) lower than the rates of compliance,NC
1407,26865,RO05,ROAG_60464,Eforie ,,2,185,20171231,20121231,20131231,50004,100,0,2,0,,Rehabilitation and extension of sewerage network = 8.66 km,0,,wastewater collection and treatment rates (% l.e.) lower than the rates of compliance,NC
1408,26865,RO05,ROAG_60785,Cernavodã,,0,185,20171231,20121231,20131231,21718,100,0,0,0,,Extension of sewerage network = 5.21 km,0,,wastewater collection and treatment rates (% l.e.) lower than the rates of compliance,NC
1409,26865,RO05,ROAG_60696,Ovidiu ,,1,185,20161231,20111231,20121231,13645,100,0,1,0,,Extension of sewerage network = 4.83 km,0,,wastewater collection and treatment rates (% l.e.) lower than the rates of compliance,NC
1410,26865,RO05,ROAG_60641,Limanu,,4,185,20181231,20121231,20131231,12725,100,0,4,0,,Extension of sewerage network = 22.68 km; 3 new wastewater pumping stations; Connected to ROWP RAJA Mangalia,0,,wastewater collection and treatment rates (% l.e.) lower than the rates of compliance,NC
1411,26865,RO05,ROAG_60810,Harsova,,0,185,20181230,20111231,20121231,12699,100,0,0,0,,Extension of sewerage network = 3.1 km; New wastewater pumping stations = 3 pcs.,0,,wastewater collection and treatment rates (% l.e.) lower than the rates of compliance,NC
1449,26865,RO05,ROAG_159972,Casimcea,,0,,20181231,20151231,20161231,2976,100,0,1,0,,Construction of sewerage network = 6 km,1,National and local budget,NR,PD
1453,26865,RO05,ROAG_62547,Ostrov,,0,,20201231,20151231,20161231,2884,100,0,4,0,,Construction of sewerage system = 25.445 km,4,National and local budget,NR,PD
1454,26865,RO05,ROAG_160886,Mihail Kogalniceanu,,0,,20181231,20151231,20161231,2735,100,0,1,0,,Extension of sewerage network = 9.89 km,1,National and local budget,NR,PD
1455,26865,RO05,ROAG_62805,Rasova        ,,0,,20181231,20151231,20161231,2558,100,0,4,0,,Construction of sewerage system = 29.43 km,4,National and local budget,NR,PD
1605,26865,RO05,ROAG_140510,Chiesd,,0,,20171231,20141231,20151231,2855,28,72,11,0,,Construction of sewege network in Chieºd,11,National budget ,NR,PD
2053,26865,RO05,ROAG_113493,Salcia,,1,EARDF,20201231,20140725,20171231,2714,100,0,1,0,, Extention of the collecting system with 11  km pipelines,,,NR,PD
2059,26865,RO05,ROAG_113894,Vanjulet,,0,,20201231,20150116,20171231,4410,100,0,2,0,," Extention of the collecting system with 16,60  km pipelines",2,National budget,NR,PD
1607,26999,BG5,BGAG02837_00,Batak,,,,20231231,20201231,20201231,,,,0.88,,,Building of a collecting system or IAS,,,Absence of collection and IAS,NC
1614,26999,BG5,BGAG03592_00,Belovo,,,,20231231,20201231,20201231,,,,1.46,,,Building of a collecting system or IAS,,,Absence of collection and IAS,NC
1743,26999,BG5,BGAG11845_00,Vojvodinovo,,,,20231231,20201231,20201231,,,,7.15,,,Building of a collecting system or IAS,,,Absence of collection and IAS,NC
1746,26999,BG5,BGAG12084_00,Voluiak,,,,20231231,20201231,20201231,,,,10.33,,,Building of a collecting system or IAS,,,Absence of collection and IAS,NC
1749,26999,BG5,BGAG12259_00,Vratsa,,,,20181031,20160108,20160111,,,,0,,,Building of a collecting system or IAS,,,Absence of collection and IAS,NC
1752,26999,BG5,BGAG12283_00,Vrachesh,,,,20231231,20201231,20201231,,,,1.04,,,Building of a collecting system or IAS,,,Absence of collection and IAS,NC
1646,26999,BG5,BGAG05462_00,Borino,,,,20231231,20201231,20201231,,,,1.98,,,Building of a collecting system or IAS,,,Absence of collection and IAS,NC
1650,26999,BG5,BGAG05548_00,Borovan,,,,20231231,20201231,20201231,,,,7.89,,,Building of a collecting system or IAS,,,Absence of collection and IAS,NC
1658,26999,BG5,BGAG06077_00,Branipole,,,,20231231,20201231,20201231,,,,6.24,,,Building of a collecting system or IAS,,,Absence of collection and IAS,NC
1882,26999,BG5,BGAG29194_00,Zheliu vojvoda,,,,20231231,20201231,20201231,,,,8.4,,,Building of a collecting system or IAS,,,Absence of collection and IAS,NC
1885,26999,BG5,BGAG30065_00,Zavet,,,,20231231,20201231,20201231,,,,10.31,,,Building of a collecting system or IAS,,,Absence of collection and IAS,NC
1543,26999,BG5,BGAG00014_00,Ablanica,,,,20231231,20201231,20201231,,,,0.8,,,Building of a collecting system or IAS,,,Absence of collection and IAS,NC
1550,26999,BG5,BGAG00151_00,Aytos,Project ready for implementation,2.74,Cohesion fund,20201231,20170331,20170630,,,,3.22,,,Building of a collecting system or IAS,,,Absence of collection and IAS,NC
1555,26999,BG5,BGAG00254_00,Aleko Konstantinovo,,,,20231231,20201231,20201231,,,,9.84,,,Building of a collecting system or IAS,,,Absence of collection and IAS,NC
1560,26999,BG5,BGAG00357_00,Novi Iskyr,Project to be implemented after regional feasibility study,4.55,Cohesion fund,20231231,20190207,20190207,,,,5.35,,,Building of a collecting system or IAS,,,Absence of collection and IAS,NC
1565,26999,BG5,BGAG00607_00,Ardino,,,,20231231,20201231,20201231,,,,5.16,,,Building of a collecting system or IAS,,,Absence of collection and IAS,NC
1569,26999,BG5,BGAG00672_00,Archar,,,,20231231,20201231,20201231,,,,8.27,,,Building of a collecting system or IAS,,,Absence of collection and IAS,NC
1576,26999,BG5,BGAG00833_00,Aheloy,,,,20231231,20201231,20201231,,,,6.68,,,Building of a collecting system or IAS,,,Absence of collection and IAS,NC
1580,26999,BG5,BGAG00878_00,Ahtopol,,,,20231231,20201231,20201231,,,,8.49,,,Building of a collecting system or IAS,,,Absence of collection and IAS,NC
1591,26999,BG5,BGAG02676_00,Bansko,,,,20181031,20160108,20160111,,,,0,,,Building of a collecting system or IAS,,,Absence of collection and IAS,NC
10901,27444,IT005,IT13Q1500022,Scurcola Marsicana - Cappelle dei Marsi,,,,,,,3775,3775,3775,615414.5,,,Adeguamento impianto esistente,,,Carico generato dall'agglomerato maggiore della capacità di depurazione degli impianti a servizio,NC
11072,27444,IT005,IT03160121000186,AG01208401_Ispra - C.na Antonietta,,,,,,,,,,,,,,,,Assenza dati conformità per almeno un impianto,NC
11091,27444,IT005,IT03160121000341,AG01519502_S. GIULIANO M.SE EST,,,,,,,,,,,,,,,,Presenza reti NOTCON,NC
11101,27444,IT005,IT03160121000354,AG01619501_Schilpario,,,,,,,,,,,,,,,,Presenza reti NOTCON,NC
11109,27444,IT005,IT03160121000040,AG01702001_Borgo S. Giacomo,,,,,,,,,,,,,,,,Presenza reti NOTCON. Impianto non conforme Tab.1,NC
11118,27444,IT005,IT03160121000093,AG01704101_Castelcovati,,,,,,,,,,,,,,,,Impianto non conforme Tab.1,NC
11129,27444,IT005,IT03160121000193,AG01708801_Leno,,,,,,,,,,,,,,,,Presenza reti NOTCON,NC
11141,27444,IT005,IT03160121000344,AG01713801_S. Paolo,,,,,,,,,,,,,,,,Presenza reti NOTCON. Assenza dati di conformità per almeno un impianto,NC
11154,27444,IT005,IT03Q150000032,AG01719601_Verolavecchia,,,,,,,,,,,,,,,,Presenza reti NOTCON,NC
11162,27444,IT005,IT03160121000086,AG01803501_Cassolnovo,,,,,,,,,,,,,,,,Presenza reti NOTCON,NC
11171,27444,IT005,IT03Q150000023,AG01810901_Parona,,,,,,,,,,,,,,,,Assenza dati di conformità per almeno un impianto,NC
11211,27444,IT005,IT03Q150000031,AG09703501_Esino,,,,,,,,,,,,,,,,Assenza dati di conformità per almeno un impianto,NC
11228,27444,IT005,IT18Q90000001505,Acri,,,,,,,,,,,,,,,,,
11238,27444,IT005,IT18Q90000001515,Bonifati,,,,,,,,,,,,,,,,,
11260,27444,IT005,IT18Q90000001647,Catanzaro,,,,,,,,,,,,,,,,,
11269,27444,IT005,IT18Q90000001656,Cirò,,,,,,,,,,,,,,,,,
11278,27444,IT005,IT18Q90000001660,Crucoli,,,,,,,,,,,,,,,,,
11287,27444,IT005,IT18Q90000001537,Fuscaldo,,,,,,,,,,,,,,,,,
11296,27444,IT005,IT18Q90000001541,Laino Borgo,,,,,,,,,,,,,,,,,
11305,27444,IT005,IT18Q90000001615,Marcellinara,,,,,,,,,,,,,,,,,
11313,27444,IT005,IT18Q90000001733,Motta San Giovanni,,,,,,,,,,,,,,,,,
11323,27444,IT005,IT18Q90000001559,Paterno Calabro,,,,,,,,,,,,,,,,,
11330,27444,IT005,IT18Q90000001635,Platania,,,,,,,,,,,,,,,,,
11339,27444,IT005,IT18Q90000001567,Roggiano Gravina ,,,,,,,,,,,,,,,,,
11349,27444,IT005,IT18Q90000001580,San Martino di Finita,,,,,,,,,,,,,,,,,
10902,27444,IT005,IT13Q1500023,Tagliacozzo  Capoluogo,,,,,,,13795,13795,13795,2364629.07,,,Adeguamento impianto esistente,,,Carico generato dall'agglomerato maggiore della capacità di depurazione degli impianti a servizio,NC
11358,27444,IT005,IT18Q90000001670,Santa Severina,,,,,,,,,,,,,,,,,
11366,27444,IT005,IT18Q90000001749,Seminara,,,,,,,,,,,,,,,,,
11376,27444,IT005,IT18Q90000001613,Squillace,,,,,,,,,,,,,,,,,
11386,27444,IT005,IT18Q90000001639,Zagarise,,,,,,,,,,,,,,,,,
10903,27444,IT005,IT13Q1500024,Trasacco,,,,,,,8890,8890,8890,2312076.46,,,Adeguamento impianto esistente,,,Carico generato dall'agglomerato maggiore della capacità di depurazione degli impianti a servizio,NC
10904,27444,IT005,IT150000000022,Benevento,"Per la messa in conformità dell'agglomerato di Benevento è prevista la realizzazione di un depuratore da 55.000 a.e. In località Monte Sant'Angelo - C.da Pantano, di cui si riportano le informazioni in possesso. Tale intervento inizialmente  cofinanziato ",,,,,,,,,9940000,,,Comune di Benevento -  Completamento rete fognaria,,,Questo agglomerato è stato oggetto della Procedura di infrazione comunitaria 2034/2004 ed è risultato conforme all'art.3 mentre è stato condannato per la non conformità all’articolo 4 e art.10 della Direttiva. Sentenza di Condanna nella Causa C 565/10 del,C
10905,27444,IT005,IT150000000024,Scafati,Con APQ “Tutela delle acque e gestione delle risorse idriche” (2003) ed il relativo Atto Integrativo ( 2007) sono stati finanziati interventi di completamento della rete fognaria,239098,POR FESR Campania 2007-2013 ,,,,,,,13576189.29,,,Completamento e rifunzionalizzazione rete fognaria,,,Una parte del carico generato non confluisce al sistema fognario né risulta gestita tramite IAS (violazione art. 3),NC
10906,27444,IT005,IT150000000025,Nocera Inferiore,Gli interventi programmati e/o in esecuzione sono finanziati con risorse APQ "Tutela delle acque e gestione delle risorse idriche” (2003) ed il relativo Atto Integrativo ( 2007) ed  “Programma Strategico per le compensazioni ambientali nella regione Campa,,,,,,,,,79456856.57,,,"Realizzazione, completamento e adeguamento della rete fognaria.",,,Una parte del carico generato non confluisce al sistema fognario né risulta gestita tramite IAS (violazione art. 3),NC
10907,27444,IT005,IT150000000026,Nocera Superiore,Gli altri interventi programmati e/o in esecuzione sono finanziati con risorse APQ "Tutela delle acque e gestione delle risorse idriche” (2003) ed il relativo Atto Integrativo ( 2007) ,8672086.68,POR FESR Campania 2007-2013 ,,,,,,,16268486,,,"Realizzazione, completamento e potenziamento della rete fognaria.",,,Una parte del carico generato non confluisce al sistema fognario né risulta gestita tramite IAS (violazione art. 3),NC
10908,27444,IT005,IT150000000027,Alife,,2050000,POR FESR Campania 2007-2013 ,,,,,,,2050000,,,Adeguamento del sistema depurativo comunale,,,Una parte del carico generato non confluisce al sistema fognario né risulta gestita tramite IAS (violazione art. 3),NC
10909,27444,IT005,IT150000000029,Vitulazio,,8008269.87,POR FESR Campania 2007-2013 ,,,,,,,8008269.87,,,Potenziamento e completamento rete fognaria e potenziamento impianti di depurazione.,,,"Una parte del carico generato non confluisce al sistema fognario né risulta gestita tramite IAS (violazione art. 3).Inoltre, questo agglomerato risulta non conforme all’articolo 4 in quanto non è stato dimostrato che tutto il carico prodotto (a.e.) riceve",NC
10910,27444,IT005,IT150000000030,Teano,,14913903.08,POR FESR Campania 2007-2013 ,,,,,,,14913903.08,,,Lavori di realizzazione e completamento sistema fognario e depurativo,,,Una parte del carico generato non confluisce al sistema fognario né risulta gestita tramite IAS (violazione art. 3),NC
10911,27444,IT005,IT150000000031,Mondragone,Con APQ “Tutela delle acque e gestione delle risorse idriche” (2003) ed il relativo Atto Integrativo ( 2007) è stato ad oggi programmato l'intervento  "Impianto di depurazione a servizio dei comuni di Mondragone e Falciano del Massico ",17552000,POR FESR Campania 2007-2013 ,,,,,,,36172200.2,,,Realizzazione impianto di depurazione e sistemi di collettamento,,,Una parte del carico generato non confluisce al sistema fognario né risulta gestita tramite IAS (violazione art. 3),NC
10912,27444,IT005,IT150000000032,Sessa Aurunca,Con APQ “Tutela delle acque e gestione delle risorse idriche” (2003) ed il relativo Atto Integrativo ( 2007) sono stati finanziati interventi di completamento della rete fognaria,33319912.75,POR FESR Campania 2007-2013 ,,,,,,,38319912.75,,,Interventi di riqualificazione ambientale del territorio comunale di Sessa Aurunca; realizzazione impianti di depurazione e collettori fognari,,,Una parte del carico generato non confluisce al sistema fognario né risulta gestita tramite IAS (violazione art. 3),NC
10913,27444,IT005,IT150000000035,Caiazzo,,1110000,POR FESR Campania 2007-2013 ,,,,,,,1110000,,,Potenziamento della rete fognaria del comune,,,Una parte del carico generato non confluisce al sistema fognario né risulta gestita tramite IAS (violazione art. 3),NC
10914,27444,IT005,IT150000000036,Buccino,,1263760.13,POR FESR Campania 2007-2013 ,,,,,,,1263760.13,,,Realizzazione delle fognature incanalabili nel depuratore consortile ubicato nella zona industriale – I lotto di completamento collettore versante nord del capoluogo,,,Una parte del carico generato non confluisce al sistema fognario né risulta gestita tramite IAS (violazione art. 3),NC
10915,27444,IT005,IT150000000037,Agerola,E' in atto una ricognizione degli interventi al fine di individuare le possibili soluzioni per il raggiungimento di conformità dell'agglomerato,,,,,,,,,,,,,,,"Una parte del carico generato non confluisce al sistema fognario né risulta gestita tramite IAS (violazione art. 3).Inoltre, questo agglomerato risulta non conforme all’articolo 4 in quanto non è stato dimostrato che tutto il carico prodotto (a.e.) riceve",NC
10916,27444,IT005,IT150000000038,Montesano sulla Marcellana,,3174885,POR FESR Campania 2007-2013 ,,,,,,,4393083.31,,,Risanamento e completamento della rete fognaria e degli impianti di depurazione,,,Una parte del carico generato non confluisce al sistema fognario né risulta gestita tramite IAS (violazione art. 3),NC
10917,27444,IT005,IT150000000039,S. Angelo dei Lombardi 1,E' in atto una ricognizione degli interventi al fine di individuare le possibili soluzioni per il raggiungimento di conformità dell'agglomerato,,,,,,,,,,,,,,,Una parte del carico generato non confluisce al sistema fognario né risulta gestita tramite IAS (violazione art. 3),NC
10918,27444,IT005,IT150000000042,Contursi Terme,,1205654,POR FESR Campania 2007-2013 ,,,,,,,1205654,,,Realizzazione collettamento comunale tra depuratore e collettore principale,,,Una parte del carico generato non confluisce al sistema fognario né risulta gestita tramite IAS (violazione art. 3),NC
10919,27444,IT005,IT150000000045,San Giorgio del Sannio,,1912670.52,POR FESR Campania 2007-2013 ,,,,,,,1912670.52,,,Completamento ed adeguamento rete fognaria comunale e realizzazione dell'impianto di depurazione,,,"Una parte del carico generato non confluisce al sistema fognario né risulta gestita tramite IAS (violazione art. 3).Inoltre, questo agglomerato risulta non conforme all’articolo 4 in quanto non è stato dimostrato che tutto il carico prodotto (a.e.) riceve",NC
10920,27444,IT005,IT150000000046,Teggiano,,3754691,POR FESR Campania 2007-2013 ,,,,,,,3754691,,,Completamento del collettore fognario ,,,"Una parte del carico generato non confluisce al sistema fognario né risulta gestita tramite IAS (violazione art. 3).Inoltre, questo agglomerato risulta non conforme all’articolo 4 in quanto non è stato dimostrato che tutto il carico prodotto (a.e.) riceve",NC
