uwwState,rptMStateKey,uwwCode,uwwName,uwwBODIncoming,uwwCODIncoming,uwwNIncoming,uwwPIncoming,uwwBODDischarge,uwwCODDischarge,uwwNDischarge,uwwPDischarge,QAflag,Remark
1,AT,ATTP_4-40909001,Molln,,,,,,,,, , 
1,AT,ATTP_4-40912001,Pettenbach,,,,,,,,, , 
1,AT,ATTP_4-40913001,Ried /Traunkreis,,,,,,,,, , 
1,AT,ATTP_4-40920002,Mittleres Steyrtal,,,,,,,,, , 
1,AT,ATTP_4-40922001,Oberes Kremstal,,,,,,,,, , 
1,AT,ATTP_4-40923001,Windischgarsten,,,,,,,,, , 
1,AT,ATTP_4-41003001,Asten - Regionalkläranlage,,,,,,,,, , 
1,AT,ATTP_4-41014001,Unteres Kremstal,,,,,,,,, , 
1,AT,ATTP_4-41105004,Grein,,,,,,,,, , 
1,AT,ATTP_4-41106001,Mittlere Gusen Lungitz,,,,,,,,, , 
1,AT,ATTP_4-41108001,Bad Kreuzen,,,,,,,,, , 
1,AT,ATTP_4-41111001,Mauthausen-Ost,,,,,,,,, , 
1,AT,ATTP_4-41112001,Mitterkirchen,,,,,,,,, , 
1,AT,ATTP_4-41115001,Pabneukirchen,,,,,,,,, , 
1,AT,ATTP_4-41116001,Perg,,,,,,,,, , 
1,AT,ATTP_4-41119001,St. Georgen am Walde,,,,,,,,, , 
1,AT,ATTP_4-41123001,Machland Ost Saxen,,,,,,,,, , 
1,AT,ATTP_4-41125001,Waldhausen,,,,,,,,, , 
1,AT,ATTP_4-41204001,Eberschwang,,,,,,,,, , 
1,AT,ATTP_4-41208001,Gurten,,,,,,,,, , 
1,AT,ATTP_4-41213001,Kobernaußerwald,,,,,,,,, , 
1,AT,ATTP_4-41215002,Mettmach,,,,,,,,, , 
1,AT,ATTP_4-41219001,Untere Gurten,,,,,,,,, , 
1,AT,ATTP_4-41220001,Mittlere Antiesen,,,,,,,,, , 
1,AT,ATTP_4-41221001,Oberach,,,,,,,,, , 
1,AT,ATTP_4-41225001,Ried und Umgebung,,,,,,,,, , 
1,AT,ATTP_4-41303001,Aigen-Schlögl,,,,,,,,, , 
1,AT,ATTP_4-41304001,Altenfelden,,,,,,,,, , 
1,AT,ATTP_4-41304002,Kleines Mühltal,,,,,,,,, , 
1,AT,ATTP_4-41307001,Mühltal,,,,,,,,, , 
1,AT,ATTP_4-41312002,Niederranna Hofkirchen,,,,,,,,, , 
1,AT,ATTP_4-41318001,Lembach,,,,,,,,, , 
1,AT,ATTP_4-41321001,Neufelden,,,,,,,,, , 
1,AT,ATTP_4-41323001,Niederwaldkirchen,,,,,,,,, , 
1,AT,ATTP_4-41326001,Peilstein Julbach,,,,,,,,, , 
1,AT,ATTP_4-41337001,St. Veit,,,,,,,,, , 
1,AT,ATTP_4-41338002,Sarleinsbach,,,,,,,,, , 
1,AT,ATTP_4-41342001,Ulrichsberg,,,,,,,,, , 
1,AT,ATTP_4-41402001,Andorf,,,,,,,,, , 
1,AT,ATTP_4-41407001,Engelhartszell,,,,,,,,, , 
1,AT,ATTP_4-41409001,Esternberg,,,,,,,,, , 
1,AT,ATTP_4-41411001,Kopfing,,,,,,,,, , 
1,AT,ATTP_4-41413001,Münzkirchen,,,,,,,,, , 
1,AT,ATTP_4-41414001,Raab,,,,,,,,, , 
1,AT,ATTP_4-41422001,Schärding,,,,,,,,, , 
1,AT,ATTP_4-41425002,Suben-St.Marienkirchen,,,,,,,,, , 
1,AT,ATTP_4-41426001,Pram-Pfudabach,,,,,,,,, , 
1,AT,ATTP_4-41430001,Mittleres Pramtal,,,,,,,,, , 
1,AT,ATTP_4-41503001,Kurbezirk Bad Hall,,,,,,,,, , 
1,AT,ATTP_4-41505001,Gaflenztal,,,,,,,,, , 
1,AT,ATTP_4-41507001,Großraming,,,,,,,,, , 
1,AT,ATTP_4-41509003,Losenstein,,,,,,,,, , 
1,AT,ATTP_4-41512002,Reichraming,,,,,,,,, , 
1,AT,ATTP_4-41517001,Ternberg,,,,,,,,, , 
1,AT,ATTP_4-41603002,Bad Leonfelden,,,,,,,,, , 
1,AT,ATTP_4-41605001,Gallneukirchner Becken,,,,,,,,, , 
1,AT,ATTP_4-41619002,Reichenau,,,,,,,,, , 
1,AT,ATTP_4-41620001,Reichenthal,,,,,,,,, , 
1,AT,ATTP_4-41622001,Schenkenfelden,,,,,,,,, , 
1,AT,ATTP_4-41627001,Mittleres Rodltal,,,,,,,,, , 
1,AT,ATTP_4-41701001,Ampflwang,,,,,,,,, , 
1,AT,ATTP_4-41703001,Ager-West,,,,,,,,, , 
1,AT,ATTP_4-41710001,Frankenmarkt,,,,,,,,, , 
1,AT,ATTP_4-41711001,Vöckla - Redl,,,,,,,,, , 
1,AT,ATTP_4-41713002,Attersee,,,,,,,,, , 
1,AT,ATTP_4-41715001,Mondsee-Irrsee,,,,,,,,, , 
1,AT,ATTP_4-41726001,Pöndorf,,,,,,,,, , 
1,AT,ATTP_4-41738002,Schwanenstadt,,,,,,,,, , 
1,AT,ATTP_4-41811001,Raum Lambach,,,,,,,,, , 
1,AT,ATTP_4-41812001,Welser Heide,,,,,,,,, , 
1,AT,ATTP_4-41814001,Offenhausen,,,,,,,,, , 
1,AT,ATTP_4-41819001,Sipbachzell,,,,,,,,, , 
1,AT,ATTP_5-A1651310R143,ARA Tennengau-Süd-Kuchl,,,,,,,,, , 
1,AT,ATTP_5-A1651372R143,ARA Annaberg,,,,,,,,, , 
1,AT,ATTP_5-A1651440R143,ARA Rußbach,,,,,,,,, , 
1,AT,ATTP_5-A1651838R143,ARA Abtenau,,,,,,,,, , 
1,AT,ATTP_5-A1698988R154,ARA Wallersee-Nord-Neumarkt,,,,,,,,, , 
1,AT,ATTP_5-A1699622R154,ARA Siggerwiesen,,,,,,,,, , 
1,AT,ATTP_5-A1700239R154,ARA Trumerseen,,,,,,,,, , 
1,AT,ATTP_5-A1700419R154,ARA Wallersee-Süd-Seekirchen,,,,,,,,, , 
1,AT,ATTP_5-A1700495R154,ARA Pladenbach,,,,,,,,, , 
1,AT,ATTP_5-A1703863R154,ARA Fuschlsee-Thalgau,,,,,,,,, , 
1,AT,ATTP_5-A1705398R154,ARA Faistenau,,,,,,,,, , 
1,AT,ATTP_5-A1753932R157,ARA Werfen,,,,,,,,, , 
1,AT,ATTP_5-A1777733R157,ARA Salzburger Ennstal,,,,,,,,, , 
1,AT,ATTP_5-A1779078R157,ARA Großarlertal,,,,,,,,, , 
1,AT,ATTP_5-A1779204R157,ARA Filzmoos,,,,,,,,, , 
1,AT,ATTP_5-A1779244R157,ARA Salzach-Pongau,,,,,,,,, , 
1,AT,ATTP_5-A1780441R157,ARA Mühlbach,,,,,,,,, , 
1,AT,ATTP_5-A1780627R157,ARA Gasteinertal,,,,,,,,, , 
1,AT,ATTP_5-A1781001R157,ARA Fritztal-Hüttau,,,,,,,,, , 
1,AT,ATTP_5-A1781451R157,ARA Tenneck-Werfen,,,,,,,,, , 
0,AT,ATTP_5-A1781666R157,ARA Kleinarl,,,,,,,,, , 
1,AT,ATTP_5-A1804777R161,ARA Ramingstein,,,,,,,,, , 
1,AT,ATTP_5-A1805835R161,ARA St.Michael i.Lg.,,,,,,,,, , 
1,AT,ATTP_5-A1824831R161,ARA Saalbach,,,,,,,,, , 
1,AT,ATTP_5-A1836862R161,ARA Saalachtal-Saalfelden,,,,,,,,, , 
1,AT,ATTP_5-A1841691R161,ARA Rauris,,,,,,,,, , 
1,AT,ATTP_5-A1842420R161,"ARA Bramberg, Oberpinzgau West",,,,,,,,, , 
1,AT,ATTP_5-A1843680R161,ARA Saalachtal-Unken,,,,,,,,, , 
1,AT,ATTP_5-A1844668R161,ARA Zeller Becken,,,,,,,,, , 
1,AT,ATTP_5-A1844700R161,ARA Oberpinzgau Mitte-Niedernsill,,,,,,,,, , 
1,AT,ATTP_5-A1846069R161,ARA Dienten,,,,,,,,, , 
1,AT,ATTP_5-A1846663R161,ARA Embach-Lend,,,,,,,,, , 
1,AT,ATTP_5-A1848116R161,ARA Unterpinzgau-Bruck,,,,,,,,, , 
1,AT,ATTP_5-A2444685,ARA Zentralraum Lungau,,,,,,,,, , 
1,AT,ATTP_6-M3192786R0,Ilztal,,,,,,,,, , 
1,AT,ATTP_6-M3218952R0,St.Blasen,,,,,,,,, , 
1,AT,ATTP_6-M3222661R0,Pistorf,,,,,,,,, , 
1,AT,ATTP_6-M3222800R0,Aigen im Ennstal,,,,,,,,, , 
1,AT,ATTP_6-M3223510R0,Wildon,,,,,,,,, , 
1,AT,ATTP_6-M3225478R0,Rohr bei Hartberg,,,,,,,,, , 
1,AT,ATTP_6-M3226627R0,Liezen,,,,,,,,, , 
1,AT,ATTP_6-M3227906R0,Lassing,,,,,,,,, , 
1,AT,ATTP_6-M3228013R0,Ardning,,,,,,,,, , 
1,AT,ATTP_6-M3228214R0,Murfeld-Weitersfeld,,,,,,,,, , 
1,AT,ATTP_6-M3230038R0,Passail,,,,,,,,, , 
1,AT,ATTP_6-M3230905R0,St.Johann im Saggautal,,,,,,,,, , 
1,AT,ATTP_6-M3231297R0,Gnas,,,,,,,,, , 
1,AT,ATTP_6-M3231731R0,Hartmannsdorf,,,,,,,,, , 
1,AT,ATTP_6-M3232571R0,Hitzendorf,,,,,,,,, , 
1,AT,ATTP_6-M3235303R0,Pöllau-VKA,,,,,,,,, , 
1,AT,ATTP_6-M3247897R0,Gosdorf,,,,,,,,, , 
1,AT,ATTP_6-M3255142R0,Weiz,,,,,,,,, , 
1,AT,ATTP_6-M3263261R0,Frohnleiten,,,,,,,,, , 
1,AT,ATTP_6-M3269884R0,Tauplitz-Klachau,,,,,,,,, , 
1,AT,ATTP_6-M3273368R0,Bad Mitterndorf,,,,,,,,, , 
1,AT,ATTP_6-M3280413R0,Heiligenkreuz am Waasen,,,,,,,,, , 
1,AT,ATTP_6-M3281650R0,Grossklein,,,,,,,,, , 
1,AT,ATTP_6-M3283419R0,Bad Waltersdorf-Leitersdorf,,,,,,,,, , 
1,AT,ATTP_6-M3283441R0,Sebersdorf,,,,,,,,, , 
1,AT,ATTP_6-M3284162R0,Gleinstätten,,,,,,,,, , 
1,AT,ATTP_6-M3290534R0,Trofaiach,,,,,,,,, , 
1,AT,ATTP_6-M3292250R0,Unterfeistritz,,,,,,,,, , 
1,AT,ATTP_6-M3306173R0,Wies,,,,,,,,, , 
1,AT,ATTP_6-M3309033R0,Tauchental,,,,,,,,, , 
1,AT,ATTP_6-M3311117R0,Hainersdorf,,,,,,,,, , 
1,AT,ATTP_6-M3317687R0,Tieschen,,,,,,,,, , 
1,AT,ATTP_6-M3317790R0,Irdning,,,,,,,,, , 
1,AT,ATTP_6-M3318866R0,Altenmarkt bei St. Gallen,,,,,,,,, , 
1,AT,ATTP_6-M3320064R0,Hatzendorf,,,,,,,,, , 
1,AT,ATTP_6-M3321596R0,Grafendorf,,,,,,,,, , 
1,AT,ATTP_6-M3322110R0,Straden-Wieden,,,,,,,,, , 
1,AT,ATTP_6-M3326085R0,Stubenberg,,,,,,,,, , 
1,AT,ATTP_6-M3327097R0,Pichl-Preunegg,,,,,,,,, , 
1,AT,ATTP_6-M3336492R0,Rottenmann,,,,,,,,, , 
1,AT,ATTP_6-M3338885R0,Pischelsdorf,,,,,,,,, , 
1,AT,ATTP_6-M3341478R0,Hall/Admont,,,,,,,,, , 
1,AT,ATTP_6-M3343233R0,Heimschuh,,,,,,,,, , 
1,AT,ATTP_6-M3343322R0,Bad Radkersburg,,,,,,,,, , 
1,AT,ATTP_6-M3358117R0,Strass,,,,,,,,, , 
1,AT,ATTP_6-M3381017R0,Unzmarkt,,,,,,,,, , 
1,AT,ATTP_6-M3384279R0,Stainz,,,,,,,,, , 
1,AT,ATTP_6-M3389274R0,Zwaring-Pöls,,,,,,,,, , 
1,AT,ATTP_6-M3395181R0,Straden-Puxa,,,,,,,,, , 
1,AT,ATTP_6-M3398821R0,Klöch-Pölten,,,,,,,,, , 
1,AT,ATTP_6-M3400230R0,Hartberg,,,,,,,,, , 
1,AT,ATTP_6-M3403767R0,Marktgemeinde St. Anna am Aigen ,,,,,,,,, , 
1,AT,ATTP_6-M3406862R0,St.Michael,,,,,,,,, , 
1,AT,ATTP_6-M3407477R0,Gleisdorf,,,,,,,,, , 
1,AT,ATTP_6-M3409760R0,Leoben,,,,,,,,, , 
1,AT,ATTP_6-M3410748R0,Eisenerz,,,,,,,,, , 
1,AT,ATTP_6-M3411539R0,Kaindorf-RHV,,,,,,,,, , 
1,AT,ATTP_6-M3414195R0,Neudau,,,,,,,,, , 
0,AT,ATTP_6-M3426127R0,Ramsau,,,,,,,,, , 
1,AT,ATTP_6-M3776783R0,Ramsau,,,,,,,,, , 
1,AT,ATTP_6-M3426736R0,Mautern,,,,,,,,, , 
1,AT,ATTP_6-M3426844R0,Kalwang,,,,,,,,, , 
1,AT,ATTP_6-M3444791R0,Frauental,,,,,,,,, , 
1,AT,ATTP_6-M3445287R0,Dobl-Muttendorf,,,,,,,,, , 
1,AT,ATTP_6-M3446308R0,Zehndorf,,,,,,,,, , 
1,AT,ATTP_6-M3448019R0,Fladnitz im Raabtal,,,,,,,,, , 
1,AT,ATTP_6-M3449658R0,Wartberg/Mürz-II,,,,,,,,, , 
1,AT,ATTP_6-M3450226R0,Langenwang/Mürz-I,,,,,,,,, , 
1,AT,ATTP_6-M3453257R0,Wagna-Leibnitz,,,,,,,,, , 
1,AT,ATTP_6-M3455849R0,Pitschgau-Eibiswald,,,,,,,,, , 
1,AT,ATTP_6-M3456512R0,Schwanberg,,,,,,,,, , 
1,AT,ATTP_6-M3456527R0,Hollenegg,,,,,,,,, , 
1,AT,ATTP_6-M3456540R0,Sulmeck-Greith-Gasselsdorf,,,,,,,,, , 
1,AT,ATTP_6-M3458723R0,Deutschfeistritz-Kleinstübin,,,,,,,,, , 
1,AT,ATTP_6-M3461536R0,Leutschach,,,,,,,,, , 
1,AT,ATTP_6-M3464616R0,Haus,,,,,,,,, , 
1,AT,ATTP_6-M3474261R0,Obdach,,,,,,,,, , 
1,AT,ATTP_6-M3474844R0,Fürstenfeld,,,,,,,,, , 
1,AT,ATTP_6-M3489301R0,Graz-Gössendorf,,,,,,,,, , 
1,AT,ATTP_6-M3507571R0,Lieboch,,,,,,,,, , 
1,AT,ATTP_6-M3517936R0,Schladming,,,,,,,,, , 
1,AT,ATTP_6-M3520257R0,Neumarkt,,,,,,,,, , 
1,AT,ATTP_6-M3523396R0,St.Georgen ob Murau-St.,,,,,,,,, , 
1,AT,ATTP_6-M3532431R0,St.Stefan im Rosental,,,,,,,,, , 
1,AT,ATTP_6-M3535322R0,Oberwölz,,,,,,,,, , 
1,AT,ATTP_6-M3546306R0,Übelbach,,,,,,,,, , 
1,AT,ATTP_6-M3559298R0,St.Johann i.d. Haide,,,,,,,,, , 
1,AT,ATTP_6-M3570835R0,St.Radegund,,,,,,,,, , 
1,AT,ATTP_6-M3583228R0,Semriach,,,,,,,,, , 
1,AT,ATTP_6-M3586337R0,Bruck,,,,,,,,, , 
1,AT,ATTP_6-M3586829R0,Vorau,,,,,,,,, , 
1,AT,ATTP_6-M3589961R0,Trieben,,,,,,,,, , 
1,AT,ATTP_6-M3603222R0,Turnau,,,,,,,,, , 
1,AT,ATTP_6-M3605321R0,St.Peter am Ottersbach,,,,,,,,, , 
1,AT,ATTP_6-M3616096R0,Breitenau,,,,,,,,, , 
1,AT,ATTP_6-M3616138R0,Riegersburg,,,,,,,,, , 
1,AT,ATTP_6-M3616874R0,Mariazell,,,,,,,,, , 
1,AT,ATTP_6-M3617275R0,Thörl,,,,,,,,, , 
1,AT,ATTP_6-M3625481R0,Halbenrain,,,,,,,,, , 
1,AT,ATTP_6-M3631054R0,Gratkorn,,,,,,,,, , 
1,AT,ATTP_6-M3634637R0,Stainach,,,,,,,,, , 
1,AT,ATTP_6-M3634931R0,Lafnitz-Rohrbach,,,,,,,,, , 
1,AT,ATTP_6-M3641482R0,Pöls-VKA,,,,,,,,, , 
1,AT,ATTP_6-M3646738R0,St.Marein/Mürz-III,,,,,,,,, , 
1,AT,ATTP_6-M3647058R0,Kapfenberg/Mürz-IV,,,,,,,,, , 
1,AT,ATTP_6-M3660561R0,Kirchbach,,,,,,,,, , 
1,AT,ATTP_6-M3666051R0,Pernegg,,,,,,,,, , 
1,AT,ATTP_6-M3670920R0,Gröbming-Ennsboden,,,,,,,,, , 
1,AT,ATTP_6-M3673679R0,Stein a. d. Enns,,,,,,,,, , 
1,AT,ATTP_6-M3673847R0,Niederöblarn,,,,,,,,, , 
1,AT,ATTP_6-M3674619R0,St.Martin am Grimming,,,,,,,,, , 
1,AT,ATTP_6-M3675325R0,Fohnsdorf,,,,,,,,, , 
1,AT,ATTP_6-M3679960R0,Söding,,,,,,,,, , 
1,AT,ATTP_6-M3680278R0,Fehring,,,,,,,,, , 
1,AT,ATTP_6-M3685913R0,Zeltweg,,,,,,,,, , 
1,AT,ATTP_6-M3690570R0,Voitsberg,,,,,,,,, , 
1,AT,ATTP_6-M3691867R0,Bad Aussee,,,,,,,,, , 
1,AT,ATTP_6-M3699458R0,Murau,,,,,,,,, , 
1,AT,ATTP_6-M3702105R0,St.Margarethen an der Raab,,,,,,,,, , 
1,AT,ATTP_6-M3710516R0,Kitzeck-Fresing,,,,,,,,, , 
1,AT,ATTP_6-M3710856R0,Feldbach-Raabau,,,,,,,,, , 
1,AT,ATTP_6-M3719878R0,Sinabelkirchen,,,,,,,,, , 
1,AT,ATTP_6-M3720167R0,Aich-Assach,,,,,,,,, , 
1,AT,ATTP_6-M3725339R0,Kapfenstein,,,,,,,,, , 
1,AT,ATTP_6-M3728231R0,Lebring-St.Margarethen,,,,,,,,, , 
1,AT,ATTP_6-M3728315R0,Gralla,,,,,,,,, , 
1,AT,ATTP_6-M3734040R0,Stadl an der Mur,,,,,,,,, , 
1,AT,ATTP_6-M3740483R0,St.Ruprecht an der Raab,,,,,,,,, , 
1,AT,ATTP_6-M3746456R0,Selzthal,,,,,,,,, , 
1,AT,ATTP_6-M3747700R0,Wechselland-Mönichwald,,,,,,,,, , 
1,AT,ATTP_6-M3749856R0,Frojach-Katsch,,,,,,,,, , 
1,AT,ATTP_6-M3750941R0,Krottendorf-Preding,,,,,,,,, , 
1,AT,ATTP_6-M3750988R0,Ratten,,,,,,,,, , 
1,AT,ATTP_6-M3751070R0,Judenburg,,,,,,,,, , 
1,AT,ATTP_6-M3756265R0,Bad Gleichenberg-Neu,,,,,,,,, , 
1,AT,ATTP_6-M3756860R0,Grosssteinbach,,,,,,,,, , 
1,AT,ATTP_6-M3761111R0,Scheifling,,,,,,,,, , 
1,AT,ATTP_6-M3770058R0,St.Kathrein am Offenegg,,,,,,,,, , 
1,AT,ATTP_6-M3790768R0,Mureck,,,,,,,,, , 
1,AT,ATTP_6-M4222741,Friedberg-Ehrenschachen,,,,,,,,, , 
1,AT,ATTP_6-M4274145,Knittelfeld,,,,,,,,, , 
1,AT,ATTP_6-M4321937,Birkfeld,,,,,,,,, , 
0,AT,ATTP_6-M4343577,Köflach-Süd-Lankowitzbach,,,,,,,,, , 
1,AT,ATTP_6-M4343579,Köflach-Gradnerbachtal,,,,,,,,, , 
1,AT,ATTP_7-7101301,Innsbruck,,,,,,,,, , 
1,AT,ATTP_7-7203601,Imst,,,,,,,,, , 
1,AT,ATTP_7-7208605,Längenfeld,,,,,,,,, , 
1,AT,ATTP_7-7218603,Sautens,,,,,,,,, , 
1,AT,ATTP_7-7220607,Sölden,,,,,,,,, , 
1,AT,ATTP_7-7221602,Stams,,,,,,,,, , 
1,AT,ATTP_7-7224609,Wenns,,,,,,,,, , 
1,AT,ATTP_7-7309302,Fritzens,,,,,,,,, , 
1,AT,ATTP_7-7330305,Mühlbachl,,,,,,,,, , 
1,AT,ATTP_7-7351308,Seefeld,,,,,,,,, , 
1,AT,ATTP_7-7355306,Steinach,,,,,,,,, , 
1,AT,ATTP_7-7356304,Stubaital,,,,,,,,, , 
1,AT,ATTP_7-7357321,Telfs,,,,,,,,, , 
1,AT,ATTP_7-7369303,Zirl,,,,,,,,, , 
1,AT,ATTP_7-7403201,Fieberbrunn,,,,,,,,, , 
1,AT,ATTP_7-7404205,Going,,,,,,,,, , 
1,AT,ATTP_7-7410202,Kirchdorf,,,,,,,,, , 
1,AT,ATTP_7-7411204,Kitzbühel,,,,,,,,, , 
1,AT,ATTP_7-7412203,Kössen,,,,,,,,, , 
1,AT,ATTP_7-7419207,Waidring,,,,,,,,, , 
1,AT,ATTP_7-7420206,Westendorf,,,,,,,,, , 
1,AT,ATTP_7-7511102,Kirchbichl,,,,,,,,, , 
1,AT,ATTP_7-7513103,Kufstein,,,,,,,,, , 
1,AT,ATTP_7-7518105,Niederndorf,,,,,,,,, , 
1,AT,ATTP_7-7520101,Radfeld,,,,,,,,, , 
1,AT,ATTP_7-7526104,Söll,,,,,,,,, , 
1,AT,ATTP_7-7529109,Walchsee,,,,,,,,, , 
1,AT,ATTP_7-7604508,Fließ,,,,,,,,, , 
1,AT,ATTP_7-7605502,Flirsch,,,,,,,,, , 
1,AT,ATTP_7-7608504,Ischgl,,,,,,,,, , 
1,AT,ATTP_7-7615507,Nauders,,,,,,,,, , 
1,AT,ATTP_7-7619503,Prutz,,,,,,,,, , 
1,AT,ATTP_7-7623505,See,,,,,,,,, , 
1,AT,ATTP_7-7629506,Tösens,,,,,,,,, , 
1,AT,ATTP_7-7630501,Zams,,,,,,,,, , 
1,AT,ATTP_7-7704702,Anras,,,,,,,,, , 
1,AT,ATTP_7-7705705,Assling,,,,,,,,, , 
1,AT,ATTP_7-7707701,Dölsach,,,,,,,,, , 
1,AT,ATTP_7-7717704,Huben,,,,,,,,, , 
1,AT,ATTP_7-7721706,Obertilliach,,,,,,,,, , 
1,AT,ATTP_7-7724703,St. Jakob i.D.,,,,,,,,, , 
1,AT,ATTP_7-7807404,Ehrwald,,,,,,,,, , 
1,AT,ATTP_7-7818408,Jungholz,,,,,,,,, , 
1,AT,ATTP_7-7829403,Schattwald,,,,,,,,, , 
1,AT,ATTP_7-7830402,Stanzach,,,,,,,,, , 
1,AT,ATTP_7-7833401,Vils,,,,,,,,, , 
1,AT,ATTP_7-7926110,Schwaz,,,,,,,,, , 
1,AT,ATTP_7-7930111,Strass,,,,,,,,, , 
1,AT,ATTP_8-Alberschwende,Alberschwende,,,,,,,,, , 
1,AT,ATTP_8-Bezau,Bezau,,,,,,,,, , 
1,AT,ATTP_8-Boedmen,Bödmen,,,,,,,,, , 
1,AT,ATTP_8-Bregenz,Bregenz,,,,,,,,, , 
1,AT,ATTP_8-Damuels,Damüls,,,,,,,,, , 
1,AT,ATTP_8-Dornbirn,Dornbirn,,,,,,,,, , 
1,AT,ATTP_8-Egg,Egg,,,,,,,,, , 
1,AT,ATTP_8-Hittisau,Hittisau,,,,,,,,, , 
1,AT,ATTP_8-Hofsteig,Hofsteig,,,,,,,,, , 
1,AT,ATTP_8-Hohenems,Hohenems,,,,,,,,, , 
1,AT,ATTP_8-Langenegg,Langenegg,,,,,,,,, , 
1,AT,ATTP_8-Laterns,Laterns,,,,,,,,, , 
1,AT,ATTP_8-Lech,Lech,,,,,,,,, , 
1,AT,ATTP_8-Leiblachtal,Leiblachtal,,,,,,,,, , 
1,AT,ATTP_8-Lingenau,Lingenau,,,,,,,,, , 
1,AT,ATTP_8-Ludesch,Ludesch,,,,,,,,, , 
1,AT,ATTP_8-Meiningen,Meiningen,,,,,,,,, , 
1,AT,ATTP_8-Montafon,Montafon,,,,,,,,, , 
1,AT,ATTP_8-Raggal,Raggal,,,,,,,,, , 
1,AT,ATTP_8-Riezlern,Riezlern,,,,,,,,, , 
1,AT,ATTP_8-Rotachtal,Rotachtal,,,,,,,,, , 
1,AT,ATTP_8-Schroecken,Schröcken,,,,,,,,, , 
1,AT,ATTP_8-Schwarzenberg,Schwarzenberg,,,,,,,,, , 
1,AT,ATTP_8-Sonntag,Sonntag,,,,,,,,, , 
1,AT,ATTP_8-Vorderland,Vorderland,,,,,,,,, , 
1,AT,ATTP_8-Walgau,Walgau,,,,,,,,, , 
1,AT,ATTP_8-Warth,Warth,,,,,,,,, , 
1,AT,ATTP_9-HKA-Simmering,Hauptkläranlage Wien,,,,,,,,, , 
1,BE,BE_F_TP_027,Aalst,,,,,,,,, , 
1,BE,BE_F_TP_025,Aalter,,,,,,,,, , 
1,BE,BE_F_TP_172,Aarschot,,,,,,,,, , 
1,BE,BE_F_TP_046,Aartselaar,,,,,,,,, , 
1,BE,BE_F_TP_138,Achel,,,,,,,,, , 
1,BE,BE_F_TP_002,Adinkerke,,,,,,,,, , 
1,BE,BE_F_TP_184,Alken,,,,,,,,, , 
1,BE,BE_F_TP_055,Antwerpen-Noord,,,,,,,,, , 
1,BE,BE_F_TP_050,Antwerpen-Zuid,,,,,,,,, , 
1,BE,BE_F_TP_151,Arendonk,,,,,,,,, , 
1,BE,BE_F_TP_430,Asse - Bollebeek,,,,,,,,, , 
1,BE,BE_F_TP_167,Avelgem,,,,,,,,, , 
1,BE,BE_F_TP_203,Bambrugge,,,,,,,,, , 
1,BE,BE_F_TP_273,Beernem,,,,,,,,, , 
1,BE,BE_F_TP_088,Beerse,,,,,,,,, , 
1,BE,BE_F_TP_092,Beersel,,,,,,,,, , 
1,BE,BE_F_TP_392,Berendrecht,,,,,,,,, , 
1,BE,BE_F_TP_179,Berlaar,,,,,,,,, , 
1,BE,BE_F_TP_033,Berlare,,,,,,,,, , 
1,BE,BE_F_TP_199,Beveren,,,,,,,,, , 
1,BE,BE_F_TP_230,Beveren - Leie,,,,,,,,, , 
1,BE,BE_F_TP_107,Beverlo,,,,,,,,, , 
1,BE,BE_F_TP_221,Bierbeek,,,,,,,,, , 
1,BE,BE_F_TP_156,Bilzen,,,,,,,,, , 
1,BE,BE_F_TP_130,Blaasveld,,,,,,,,, , 
1,BE,BE_F_TP_112,Bocholt,,,,,,,,, , 
1,BE,BE_F_TP_045,Boechout,,,,,,,,, , 
1,BE,BE_F_TP_253,Boekhoute,,,,,,,,, , 
1,BE,BE_F_TP_192,Bonheiden,,,,,,,,, , 
1,BE,BE_F_TP_154,Boom,,,,,,,,, , 
1,BE,BE_F_TP_181,Boortmeerbeek,,,,,,,,, , 
1,BE,BE_F_TP_051,Bornem,,,,,,,,, , 
1,BE,BE_F_TP_168,Brakel,,,,,,,,, , 
1,BE,BE_F_TP_052,Brasschaat,,,,,,,,, , 
1,BE,BE_F_TP_074,Brecht,,,,,,,,, , 
1,BE,BE_F_TP_111,Bree,,,,,,,,, , 
1,BE,BE_F_TP_018,Brugge,,,,,,,,, , 
1,BE,BE_F_TP_049,Burcht,,,,,,,,, , 
1,BE,BE_F_TP_118,De Klinge,,,,,,,,, , 
1,BE,BE_F_TP_200,Deinze,,,,,,,,, , 
1,BE,BE_F_TP_026,Dendermonde,,,,,,,,, , 
1,BE,BE_F_TP_078,Dessel,,,,,,,,, , 
1,BE,BE_F_TP_204,Destelbergen,,,,,,,,, , 
1,BE,BE_F_TP_053,Deurne,,,,,,,,, , 
1,BE,BE_F_TP_160,Diest,,,,,,,,, , 
1,BE,BE_F_TP_124,Dilsen,,,,,,,,, , 
1,BE,BE_F_TP_040,Duffel,,,,,,,,, , 
1,BE,BE_F_TP_043,Edegem,,,,,,,,, , 
1,BE,BE_F_TP_127,Eeklo,,,,,,,,, , 
1,BE,BE_F_TP_099,Eisden,,,,,,,,, , 
1,BE,BE_F_TP_205,Eke,,,,,,,,, , 
1,BE,BE_F_TP_146,Eksel,,,,,,,,, , 
1,BE,BE_F_TP_143,Ertvelde,,,,,,,,, , 
1,BE,BE_F_TP_067,Essen,,,,,,,,, , 
1,BE,BE_F_TP_139,Evergem,,,,,,,,, , 
